Date,return
2023-11-10,0.0003114603205944367
2023-11-13,0.0015476805908379407
2023-11-15,0.021106725462574128
2023-11-16,0.00891586069100092
2023-11-17,0.002982128759422831
2023-11-20,-0.005553979879448724
2023-11-21,0.009784315837392144
2023-11-22,-0.0008319237085185672
2023-11-23,-0.00024544658885428117
2023-11-24,0.00023426227957823497
2023-11-28,0.021782134297265235
2023-11-29,0.005182137353435668
2023-11-30,-0.0022120198744272047
2023-12-01,0.008859125409434988
2023-12-04,0.029367465759450085
2023-12-05,0.03149887803372707
2023-12-06,-0.0017089545670917698
2023-12-07,0.00037199948517374626
2023-12-08,-0.010719241901306378
2023-12-11,0.0024014019604681196
2023-12-12,-0.002858197412844077
2023-12-13,0.005098108527080859
2023-12-14,0.013230312600424043
2023-12-15,0.009891023751572936
2023-12-18,-0.0019096059589834623
2023-12-19,0.005164962472444513
2023-12-20,-0.0180468917225642
2023-12-21,-0.0025838093953742597
2023-12-22,0.0016012795096623567
2023-12-26,0.0035645583084534587
2023-12-27,0.003268765092931592
2023-12-28,0.006460674338105533
2023-12-29,8.087514813597202e-05
2024-01-01,0.004924854594094775
2024-01-02,0.005326530226247784
2024-01-03,-0.008052748329219761
2024-01-04,0.009050284286698273
2024-01-05,0.0027349984830038255
2024-01-08,-0.008136326451351074
2024-01-09,0.0033327071318563157
2024-01-10,0.0014148348997586881
2024-01-11,-0.007091093318732189
2024-01-12,-0.0021983541908090045
2024-01-15,-0.0070197408741718755
2024-01-16,-0.003536212324593513
2024-01-17,-0.008738985407412093
2024-01-18,-0.006957919488726705
2024-01-19,0.012148989401878873
2024-01-23,-0.02879923574507761
2024-01-24,0.013741984671297657
2024-01-25,-0.007984806457547422
2024-01-29,0.010103596187422693
2024-01-30,-0.015265952168476394
2024-01-31,0.014726809132726598
2024-02-01,-0.000325102686417722
2024-02-02,-0.002954269908025187
2024-02-05,-0.01329297619324954
2024-02-06,0.007528458951843687
2024-02-07,0.009538434782890206
2024-02-08,-0.020668875783525945
2024-02-09,0.00259088137106609
2024-02-12,-0.011947654826347565
2024-02-13,0.009490008956281538
2024-02-14,0.0011089495554776005
2024-02-15,0.005517814725514958
2024-02-16,0.005021723350071228
2024-02-19,-0.002011035120596017
2024-02-20,0.011384472243613386
2024-02-21,-0.006786049379098192
2024-02-22,-0.006772405676905558
2024-02-23,-0.00033348320723596307
2024-02-26,-0.012623923281769023
2024-02-27,0.0019006257594368357
2024-02-28,-0.014047455509051643
2024-02-29,0.00324641679426543
2024-03-01,0.02108589431626129
2024-03-04,0.008351721582568472
2024-03-05,-0.009416882700628126
2024-03-06,0.00038263054473002336
2024-03-07,0.008665372668309468
2024-03-11,-0.004007596856318463
2024-03-12,-0.008585772970784
2024-03-13,-0.03179700644476571
2024-03-14,0.02164073765342534
2024-03-15,0.006512322120005543
2024-03-18,-0.003977650207564553
2024-03-19,-0.006878592736747468
2024-03-20,-0.0009803959617686211
2024-03-21,0.013791365365739017
2024-03-22,0.0180493851410747
2024-03-26,0.008862641897144741
2024-03-27,0.0014177980321454116
2024-03-28,0.02115998844166831
2024-04-01,0.0010539139225939323
2024-04-02,0.00645506499374009
2024-04-03,-0.0026473139992868374
2024-04-04,0.002381664087953128
2024-04-05,-0.0023905911123130565
2024-04-08,0.0016461995958985784
2024-04-09,-0.006310576721493778
2024-04-10,0.01595547855069728
2024-04-12,-0.007255648913653223
2024-04-15,-0.016260923475267353
2024-04-16,-0.01285305313530054
2024-04-18,-0.013350182901459794
2024-04-19,0.0022811019125750236
2024-04-22,0.018825801826650546
2024-04-23,0.0010115090776793068
2024-04-24,-0.013430953842911176
2024-04-25,0.00943891763189453
2024-04-26,-0.0009856744028601484
2024-04-29,-0.0019007283431030863
2024-04-30,-0.00408051135134506
2024-05-02,0.0039226679409767535
2024-05-03,-0.0073944391828802535
2024-05-06,-0.013005510093099495
2024-05-07,-0.011068312233565882
2024-05-08,0.003293824696677893
2024-05-09,-0.007913614760800793
2024-05-10,0.007084867241653069
2024-05-13,0.023193588633492548
2024-05-14,0.014379164703226668
2024-05-15,0.011409592094328768
2024-05-16,0.008204675540115614
2024-05-17,-0.007500571979197314
2024-05-21,0.017280332299425338
2024-05-22,0.0038773841508011
2024-05-23,0.03360345259840351
2024-05-24,-0.006556818998263437
2024-05-27,-0.0046594066214874505
2024-05-28,-0.0022901601144944103
2024-05-29,0.0018408679613177716
2024-05-30,-0.014771547810383902
2024-05-31,0.013937014623106685
2024-06-03,0.049316037664140125
2024-06-04,-0.09440786324148268
2024-06-05,0.026629861169103375
2024-06-06,0.014509894970007497
2024-06-07,0.0355702607358976
2024-06-10,-0.00274893971496839
2024-06-11,0.013674751355481374
2024-06-12,0.004266197554312946
2024-06-13,0.009697839506848105
2024-06-14,0.001933378505520378
2024-06-18,0.011648681479627634
2024-06-19,-0.017209146887571115
2024-06-20,-0.002744230890294097
2024-06-21,-0.005991168665721513
2024-06-24,0.0010384866627550558
2024-06-25,-0.007072203181955583
2024-06-26,0.001897154618819741
2024-06-27,0.01818741591351645
2024-06-28,0.00803723713162392
2024-07-01,-0.0004062878823214199
2024-07-02,0.001230177781108277
2024-07-03,0.011027591914420999
2024-07-04,-0.0025941224162083555
2024-07-05,0.011061494022305142
2024-07-08,-0.0018634362760682425
2024-07-09,-0.0002834328128507924
2024-07-10,-0.0002869223815563872
2024-07-11,0.010704799710718317
2024-07-12,-0.0017855730916291224
2024-07-15,0.015506603258769892
2024-07-16,0.013086869885108678
2024-07-18,0.002405338036740968
2024-07-19,-0.03200291330153526
2024-07-22,0.004372444089658223
2024-07-23,-0.0022303991587605547
2024-07-24,0.007442223641355006
2024-07-25,0.017848616621316184
2024-07-26,0.02023580046331546
2024-07-29,0.008567514000941
2024-07-30,0.010541655562182384
2024-07-31,0.007403592900487845
2024-08-01,0.009472260518108901
2024-08-02,-0.02483495654213659
2024-08-05,-0.04025892068590786
2024-08-06,-0.002510832567072985
2024-08-07,0.031143205018062982
2024-08-08,-0.011694749230986921
2024-08-09,0.010579088025095109
2024-08-12,0.00171730651276869
2024-08-13,-0.012134976897741345
2024-08-14,-0.014650969707806282
2024-08-16,0.020618434382339325
2024-08-19,0.014782662953326598
2024-08-20,0.005723771523592603
2024-08-21,0.008090713747237466
2024-08-22,-0.0001775556481631303
2024-08-23,0.0015795742500864353
2024-08-26,0.009744610654415365
2024-08-27,-0.004373276967162831
2024-08-28,-0.007046338121155361
2024-08-29,-0.0015430637652808616
2024-08-30,-0.0010960594342837029
2024-09-02,-0.0037648845107396845
2024-09-03,-0.0031887355188749966
2024-09-04,-0.011998625768600269
2024-09-05,-0.0020658943290905894
2024-09-06,-0.018720128726677412
2024-09-09,-0.005206532161142952
2024-09-10,0.0062092372784874564
2024-09-11,-0.014564189364206538
2024-09-12,0.024127036614172637
2024-09-13,-0.0033840682015668483
2024-09-16,0.0003666433567901307
2024-09-17,-0.007010728748055662
2024-09-18,-0.001924317994284097
2024-09-19,-0.009644243196407023
2024-09-20,0.015440601419689904
2024-09-23,0.01646080980461764
2024-09-24,0.012424941004681323
2024-09-25,0.0006752001736119117
2024-09-26,0.011479104850683442
2024-09-27,0.003435871845460614
2024-09-30,-0.004991793706025137
2024-10-01,0.0037235921687490906
2024-10-03,-0.013230876064779351
2024-10-04,-0.0011739307140195886
2024-10-07,-0.0314270356264843
2024-10-08,0.029118016571781168
2024-10-09,-0.0031900574780033162
2024-10-10,0.0031526359518609494
2024-10-11,0.0016898657237713667
2024-10-14,-0.0026252222579552288
2024-10-15,-0.001973779320065261
2024-10-16,-0.0016114276270370322
2024-10-17,-0.009605045454808293
2024-10-18,0.005235314794581658
2024-10-21,-0.017635509086197043
2024-10-22,-0.026595889158398167
2024-10-23,-0.0010760523349543356
2024-10-24,0.003916217120698562
2024-10-25,-0.028879825868744203
2024-10-28,0.006768409796476437
2024-10-29,0.019885410014803998
2024-10-30,0.008524002247962726
2024-10-31,-0.001402044818167213
2024-11-01,0.010574482271120811
2024-11-04,-0.021858580100624605
2024-11-05,0.009981941485141888
2024-11-06,0.011357123758274912
2024-11-07,-0.010666915764871332
2024-11-08,-0.009316095965768746
2024-11-11,-0.004886677994381983
2024-11-12,-0.00938706825880493
2024-11-13,-0.018874303863726596
2024-11-14,-0.012385101966408164
2024-11-18,-0.004533522421217385
2024-11-19,0.001772803308358828
2024-11-21,-0.04218609952343666
2024-11-22,0.016637012404420573
2024-11-25,0.025494008727948495
2024-11-26,-0.012791426026806519
2024-11-27,0.013594641861703984
2024-11-28,-0.011349084940455213
2024-11-29,0.009235625597698994
2024-12-02,0.006154916659600242
2024-12-03,0.01858333522065099
2024-12-04,-0.004108207248093843
2024-12-05,0.0022453033860821317
2024-12-06,-0.0013459613978644039
2024-12-09,0.00221077727581005
2024-12-10,-0.006381148686858485
2024-12-11,0.0009998700542782181
2024-12-12,-0.003525314801144885
2024-12-13,0.005137683749803125
2024-12-16,-0.007800847608601847
2024-12-17,-0.012638565991422834
2024-12-18,-0.011739098302473617
2024-12-19,-0.003036031299304987
2024-12-20,-0.01521069255697969
2024-12-23,0.0014994481614481582
2024-12-24,0.0010764817130935345
2024-12-26,0.01654408108658816
2024-12-27,-0.002445778822005873
2024-12-30,0.01426166809729039
2024-12-31,-0.004029026776172761
